antigenicity_score,antigen_prediction
0.5856,Probable Antigen
0.9707,Probable Antigen
0.8662,Probable Antigen
0.5642,Probable Antigen
0.0714,Probable Non-Antigen
0.2612,Probable Non-Antigen
0.44,Probable Non-Antigen
0.1502,Probable Non-Antigen
-0.6268,Probable Non-Antigen
0.1817,Probable Non-Antigen
0.5212,Probable Antigen
0.1963,Probable Non-Antigen
0.099,Probable Non-Antigen
0.2462,Probable Non-Antigen
-0.6979,Probable Non-Antigen
1.6354,Probable Antigen
0.8414,Probable Antigen
1.3964,Probable Antigen
-0.2366,Probable Non-Antigen
1.6296,Probable Antigen
1.3695,Probable Antigen
0.0571,Probable Non-Antigen
0.8767,Probable Antigen
0.4511,Probable Non-Antigen
0.7585,Probable Antigen
-0.2093,Probable Non-Antigen
0.1788,Probable Non-Antigen
1.1852,Probable Antigen
0.1244,Probable Non-Antigen
0.35,Probable Non-Antigen
0.4743,Probable Non-Antigen
0.7079,Probable Antigen
0.2664,Probable Non-Antigen
0.7206,Probable Antigen
0.3935,Probable Non-Antigen
1.745,Probable Antigen
-0.3931,Probable Non-Antigen
0.3504,Probable Non-Antigen
-0.1936,Probable Non-Antigen
0.1285,Probable Non-Antigen
0.9502,Probable Antigen
0.5865,Probable Antigen
0.0278,Probable Non-Antigen
-1.4948,Probable Non-Antigen
0.8665,Probable Antigen
0.7564,Probable Antigen
1.0622,Probable Antigen
1.212,Probable Antigen
0.8704,Probable Antigen
0.7817,Probable Antigen
0.7482,Probable Antigen
0.2068,Probable Non-Antigen
-0.2729,Probable Non-Antigen
0.0973,Probable Non-Antigen
0.063,Probable Non-Antigen
0.1373,Probable Non-Antigen
0.4683,Probable Non-Antigen
0.3194,Probable Non-Antigen
-0.2225,Probable Non-Antigen
0.871,Probable Antigen
0.4592,Probable Non-Antigen
0.5482,Probable Antigen
0.458,Probable Non-Antigen
0.6346,Probable Antigen
0.141,Probable Non-Antigen
-0.1593,Probable Non-Antigen
-0.0475,Probable Non-Antigen
0.708,Probable Antigen
0.6295,Probable Antigen
1.4309,Probable Antigen
0.1988,Probable Non-Antigen
-0.17,Probable Non-Antigen
0.387,Probable Non-Antigen
1.1755,Probable Antigen
0.5591,Probable Antigen
0.272,Probable Non-Antigen
0.9526,Probable Antigen
0.0412,Probable Non-Antigen
0.7238,Probable Antigen
0.0687,Probable Non-Antigen
0.7347,Probable Antigen
0.0022,Probable Non-Antigen
0.6287,Probable Antigen
0.3922,Probable Non-Antigen
0.3161,Probable Non-Antigen
-0.0112,Probable Non-Antigen
-0.0569,Probable Non-Antigen
1.1497,Probable Antigen
0.8961,Probable Antigen
-0.0743,Probable Non-Antigen
0.9306,Probable Antigen
-0.15,Probable Non-Antigen
1.8062,Probable Antigen
0.1626,Probable Non-Antigen
-0.0175,Probable Non-Antigen
0.095,Probable Non-Antigen
1.0295,Probable Antigen
0.245,Probable Non-Antigen
0.3881,Probable Non-Antigen
0.36,Probable Non-Antigen
0.0225,Probable Non-Antigen
-0.0047,Probable Non-Antigen
0.7553,Probable Antigen
1.6419,Probable Antigen
-1.4361,Probable Non-Antigen
0.3638,Probable Non-Antigen
1.2848,Probable Antigen
0.7219,Probable Antigen
1.4104,Probable Antigen
-1.8051,Probable Non-Antigen
0.2897,Probable Non-Antigen
0.436,Probable Non-Antigen
-0.427,Probable Non-Antigen
0.4935,Probable Non-Antigen
2.2121,Probable Antigen
0.6816,Probable Antigen
0.7349,Probable Antigen
0.9809,Probable Antigen
0.5047,Probable Antigen
0.7891,Probable Antigen
0.3198,Probable Non-Antigen
0.934,Probable Antigen
0.4235,Probable Non-Antigen
-0.4599,Probable Non-Antigen
-0.3462,Probable Non-Antigen
1.4046,Probable Antigen
1.421,Probable Antigen
0.0245,Probable Non-Antigen
-0.6739,Probable Non-Antigen
-0.2495,Probable Non-Antigen
0.492,Probable Non-Antigen
0.5853,Probable Antigen
0.265,Probable Non-Antigen
0.0995,Probable Non-Antigen
1.4308,Probable Antigen
1.0549,Probable Antigen
0.9017,Probable Antigen
0.0895,Probable Non-Antigen
0.7878,Probable Antigen
0.428,Probable Non-Antigen
0.4956,Probable Non-Antigen
0.5475,Probable Antigen
0.54,Probable Antigen
-0.0803,Probable Non-Antigen
-0.0611,Probable Non-Antigen
-0.0597,Probable Non-Antigen
1.1939,Probable Antigen
0.3523,Probable Non-Antigen
1.9476,Probable Antigen
1.8257,Probable Antigen
1.3316,Probable Antigen
0.0872,Probable Non-Antigen
0.1481,Probable Non-Antigen
-0.2842,Probable Non-Antigen
0.4108,Probable Non-Antigen
1.2145,Probable Antigen
0.3119,Probable Non-Antigen
0.0383,Probable Non-Antigen
0.6368,Probable Antigen
0.9111,Probable Antigen
0.7996,Probable Antigen
-0.1594,Probable Non-Antigen
0.3575,Probable Non-Antigen
0.4733,Probable Non-Antigen
0.1878,Probable Non-Antigen
0.4344,Probable Non-Antigen
1.3875,Probable Antigen
0.5385,Probable Antigen
0.3532,Probable Non-Antigen
-0.2686,Probable Non-Antigen
0.3181,Probable Non-Antigen
0.1121,Probable Non-Antigen
0.315,Probable Non-Antigen
0.1372,Probable Non-Antigen
0.5587,Probable Antigen
1.1776,Probable Antigen
0.4289,Probable Non-Antigen
-0.0526,Probable Non-Antigen
-0.2989,Probable Non-Antigen
0.938,Probable Antigen
-0.1191,Probable Non-Antigen
0.7997,Probable Antigen
1.098,Probable Antigen
-0.1112,Probable Non-Antigen
0.9338,Probable Antigen
0.3272,Probable Non-Antigen
0.4552,Probable Non-Antigen
1.2554,Probable Antigen
-0.6868,Probable Non-Antigen
-0.0297,Probable Non-Antigen
0.6127,Probable Antigen
-0.1254,Probable Non-Antigen
1.2301,Probable Antigen
0.3212,Probable Non-Antigen
1.1726,Probable Antigen
0.2615,Probable Non-Antigen
1.2001,Probable Antigen
1.5051,Probable Antigen
0.5972,Probable Antigen
-0.3609,Probable Non-Antigen
0.6818,Probable Antigen
0.6094,Probable Antigen
-0.1912,Probable Non-Antigen
1.4995,Probable Antigen
0.074,Probable Non-Antigen
0.3131,Probable Non-Antigen
1.1657,Probable Antigen
-0.2597,Probable Non-Antigen
0.3326,Probable Non-Antigen
0.7717,Probable Antigen
0.9063,Probable Antigen
0.5099,Probable Antigen
0.3679,Probable Non-Antigen
1.0046,Probable Antigen
0.7737,Probable Antigen
-0.3732,Probable Non-Antigen
-1.3332,Probable Non-Antigen
-1.0591,Probable Non-Antigen
-0.003,Probable Non-Antigen
0.9245,Probable Antigen
-0.0433,Probable Non-Antigen
0.533,Probable Antigen
-0.5777,Probable Non-Antigen
-0.2192,Probable Non-Antigen
-0.2408,Probable Non-Antigen
-0.1399,Probable Non-Antigen
1.203,Probable Antigen
1.6217,Probable Antigen
2.0595,Probable Antigen
2.515,Probable Antigen
0.4501,Probable Non-Antigen
-0.6613,Probable Non-Antigen
-0.4911,Probable Non-Antigen
0.4736,Probable Non-Antigen
1.0767,Probable Antigen
1.4293,Probable Antigen
0.3106,Probable Non-Antigen
1.365,Probable Antigen
0.3801,Probable Non-Antigen
-1.0203,Probable Non-Antigen
-0.4489,Probable Non-Antigen
0.6489,Probable Antigen
0.8368,Probable Antigen
-0.2254,Probable Non-Antigen
1.5777,Probable Antigen
2.3163,Probable Antigen
-0.3917,Probable Non-Antigen
0.4566,Probable Non-Antigen
0.283,Probable Non-Antigen
0.7461,Probable Antigen
0.9092,Probable Antigen
0.6829,Probable Antigen
0.0079,Probable Non-Antigen
-0.4703,Probable Non-Antigen
-0.1757,Probable Non-Antigen
-0.2029,Probable Non-Antigen
0.4039,Probable Non-Antigen
0.0922,Probable Non-Antigen
0.6631,Probable Antigen
2.2206,Probable Antigen
1.1874,Probable Antigen
-0.6899,Probable Non-Antigen
0.3195,Probable Non-Antigen
0.365,Probable Non-Antigen
0.2287,Probable Non-Antigen
1.3458,Probable Antigen
0.4395,Probable Non-Antigen
0.7571,Probable Antigen
0.7657,Probable Antigen
-0.8497,Probable Non-Antigen
0.745,Probable Antigen
0.0095,Probable Non-Antigen
0.9173,Probable Antigen
0.7614,Probable Antigen
0.7902,Probable Antigen
-0.3952,Probable Non-Antigen
-0.9173,Probable Non-Antigen
1.0623,Probable Antigen
0.3625,Probable Non-Antigen
0.3716,Probable Non-Antigen
0.66,Probable Antigen
-0.1545,Probable Non-Antigen
0.3663,Probable Non-Antigen
0.9795,Probable Antigen
0.4195,Probable Non-Antigen
0.4826,Probable Non-Antigen
0.5933,Probable Antigen
-0.4398,Probable Non-Antigen
-0.124,Probable Non-Antigen
0.0746,Probable Non-Antigen
-0.1979,Probable Non-Antigen
1.0278,Probable Antigen
0.7864,Probable Antigen
-0.1332,Probable Non-Antigen
-0.0109,Probable Non-Antigen
0.8733,Probable Antigen
0.1808,Probable Non-Antigen
0.6222,Probable Antigen
0.5228,Probable Antigen
-0.008,Probable Non-Antigen
-0.7264,Probable Non-Antigen
-0.0288,Probable Non-Antigen
-0.2399,Probable Non-Antigen
0.4301,Probable Non-Antigen
0.7076,Probable Antigen
0.1826,Probable Non-Antigen
0.8238,Probable Antigen
0.5337,Probable Antigen
1.9282,Probable Antigen
0.0529,Probable Non-Antigen
0.822,Probable Antigen
-0.5516,Probable Non-Antigen
0.9825,Probable Antigen
0.1566,Probable Non-Antigen
0.5232,Probable Antigen
0.5158,Probable Antigen
1.326,Probable Antigen
0.5632,Probable Antigen
0.5472,Probable Antigen
0.179,Probable Non-Antigen
0.1795,Probable Non-Antigen
0.8188,Probable Antigen
-0.0178,Probable Non-Antigen
0.1852,Probable Non-Antigen
-0.0633,Probable Non-Antigen
0.5808,Probable Antigen
0.3405,Probable Non-Antigen
0.6164,Probable Antigen
0.9617,Probable Antigen
0.7962,Probable Antigen
-0.4529,Probable Non-Antigen
1.8063,Probable Antigen
0.2301,Probable Non-Antigen
-0.082,Probable Non-Antigen
-0.4671,Probable Non-Antigen
-0.6342,Probable Non-Antigen
1.7372,Probable Antigen
0.0722,Probable Non-Antigen
0.6748,Probable Antigen
-0.3451,Probable Non-Antigen
1.2581,Probable Antigen
-0.1931,Probable Non-Antigen
-0.4538,Probable Non-Antigen
0.9563,Probable Antigen
0.2359,Probable Non-Antigen
1.068,Probable Antigen
0.048,Probable Non-Antigen
0.7933,Probable Antigen
0.432,Probable Non-Antigen
0.6968,Probable Antigen
0.3882,Probable Non-Antigen
1.4211,Probable Antigen
0.7234,Probable Antigen
0.5997,Probable Antigen
0.4809,Probable Non-Antigen
1.2832,Probable Antigen
0.1612,Probable Non-Antigen
0.2498,Probable Non-Antigen
0.743,Probable Antigen
1.4358,Probable Antigen
0.0465,Probable Non-Antigen
-0.3497,Probable Non-Antigen
0.3034,Probable Non-Antigen
0.0916,Probable Non-Antigen
-0.5822,Probable Non-Antigen
-0.0535,Probable Non-Antigen
-0.1827,Probable Non-Antigen
1.0217,Probable Antigen
0.567,Probable Antigen
1.107,Probable Antigen
0.1418,Probable Non-Antigen
0.3107,Probable Non-Antigen
-0.2979,Probable Non-Antigen
0.51,Probable Antigen
0.2079,Probable Non-Antigen
0.0616,Probable Non-Antigen
-0.1818,Probable Non-Antigen
-0.0753,Probable Non-Antigen
0.1245,Probable Non-Antigen
0.2544,Probable Non-Antigen
0.7461,Probable Antigen
0.6001,Probable Antigen
-0.0184,Probable Non-Antigen
0.0107,Probable Non-Antigen
0.7703,Probable Antigen
0.0147,Probable Non-Antigen
0.1837,Probable Non-Antigen
-0.052,Probable Non-Antigen
0.573,Probable Antigen
-0.0844,Probable Non-Antigen
-0.2097,Probable Non-Antigen
0.3026,Probable Non-Antigen
1.0248,Probable Antigen
0.336,Probable Non-Antigen
0.6855,Probable Antigen
0.5205,Probable Antigen
1.016,Probable Antigen
0.8061,Probable Antigen
0.417,Probable Non-Antigen
-0.2116,Probable Non-Antigen
0.4513,Probable Non-Antigen
0.3319,Probable Non-Antigen
0.1412,Probable Non-Antigen
0.3401,Probable Non-Antigen
-0.0295,Probable Non-Antigen
0.2237,Probable Non-Antigen
0.8471,Probable Antigen
0.8198,Probable Antigen
0.4894,Probable Non-Antigen
0.5665,Probable Antigen
0.5341,Probable Antigen
0.427,Probable Non-Antigen
-0.259,Probable Non-Antigen
-0.3443,Probable Non-Antigen
0.352,Probable Non-Antigen
0.0576,Probable Non-Antigen
0.2441,Probable Non-Antigen
0.9783,Probable Antigen
1.2918,Probable Antigen
1.0551,Probable Antigen
0.3546,Probable Non-Antigen
0.6846,Probable Antigen
-0.054,Probable Non-Antigen
-0.2385,Probable Non-Antigen
0.7164,Probable Antigen
1.1755,Probable Antigen
0.3956,Probable Non-Antigen
1.3587,Probable Antigen
-0.1936,Probable Non-Antigen
-0.3302,Probable Non-Antigen
0.2594,Probable Non-Antigen
0.4804,Probable Non-Antigen
0.6625,Probable Antigen
1.2374,Probable Antigen
-0.3025,Probable Non-Antigen
0.4704,Probable Non-Antigen
0.5954,Probable Antigen
0.6827,Probable Antigen
-0.5457,Probable Non-Antigen
-0.3326,Probable Non-Antigen
0.6912,Probable Antigen
0.2299,Probable Non-Antigen
0.5555,Probable Antigen
1.0957,Probable Antigen
-0.5344,Probable Non-Antigen
0.5847,Probable Antigen
0.4544,Probable Non-Antigen
0.4592,Probable Non-Antigen
0.1987,Probable Non-Antigen
0.5392,Probable Antigen
0.6532,Probable Antigen
-0.8441,Probable Non-Antigen
1.0432,Probable Antigen
-0.0367,Probable Non-Antigen
0.9865,Probable Antigen
0.6942,Probable Antigen
0.3035,Probable Non-Antigen
-0.284,Probable Non-Antigen
-0.2682,Probable Non-Antigen
0.3015,Probable Non-Antigen
0.9851,Probable Antigen
0.8967,Probable Antigen
1.4731,Probable Antigen
0.4863,Probable Non-Antigen
-0.074,Probable Non-Antigen
0.2119,Probable Non-Antigen
0.3561,Probable Non-Antigen
0.2171,Probable Non-Antigen
1.1447,Probable Antigen
0.3865,Probable Non-Antigen
0.4489,Probable Non-Antigen
1.1241,Probable Antigen
1.4957,Probable Antigen
0.7831,Probable Antigen
-0.5928,Probable Non-Antigen
-0.546,Probable Non-Antigen
0.0611,Probable Non-Antigen
0.1683,Probable Non-Antigen
0.6853,Probable Antigen
0.6475,Probable Antigen
-0.0448,Probable Non-Antigen
1.0281,Probable Antigen
1.9776,Probable Antigen
0.0824,Probable Non-Antigen
0.5487,Probable Antigen
0.7059,Probable Antigen
0.5967,Probable Antigen
0.3346,Probable Non-Antigen
0.6932,Probable Antigen
0.6717,Probable Antigen
0.3439,Probable Non-Antigen
0.6108,Probable Antigen
0.8931,Probable Antigen
0.363,Probable Non-Antigen
0.2746,Probable Non-Antigen
0.5844,Probable Antigen
0.1969,Probable Non-Antigen
0.3106,Probable Non-Antigen
0.3447,Probable Non-Antigen
0.1509,Probable Non-Antigen
0.212,Probable Non-Antigen
0.0795,Probable Non-Antigen
0.733,Probable Antigen
0.6603,Probable Antigen
0.1299,Probable Non-Antigen
0.8509,Probable Antigen
0.6575,Probable Antigen
0.8092,Probable Antigen
-0.245,Probable Non-Antigen
0.5818,Probable Antigen
0.8458,Probable Antigen
0.5756,Probable Antigen
0.6709,Probable Antigen
0.7502,Probable Antigen
0.5343,Probable Antigen
-0.1346,Probable Non-Antigen
0.3763,Probable Non-Antigen
0.0312,Probable Non-Antigen
0.188,Probable Non-Antigen
1.2123,Probable Antigen
0.6467,Probable Antigen
0.9047,Probable Antigen
0.2272,Probable Non-Antigen
0.2466,Probable Non-Antigen
1.1125,Probable Antigen
0.1027,Probable Non-Antigen
0.8078,Probable Antigen
1.4206,Probable Antigen
0.3736,Probable Non-Antigen
0.0289,Probable Non-Antigen
-1.233,Probable Non-Antigen
-0.3983,Probable Non-Antigen
0.5727,Probable Antigen
0.7982,Probable Antigen
0.968,Probable Antigen
1.273,Probable Antigen
1.2841,Probable Antigen
2.2601,Probable Antigen
2.1654,Probable Antigen
0.9842,Probable Antigen
0.4604,Probable Non-Antigen
0.2144,Probable Non-Antigen
1.1578,Probable Antigen
0.888,Probable Antigen
-0.1327,Probable Non-Antigen
0.4281,Probable Non-Antigen
0.8299,Probable Antigen
0.2724,Probable Non-Antigen
0.5852,Probable Antigen
0.2228,Probable Non-Antigen
0.3846,Probable Non-Antigen
0.9219,Probable Antigen
-0.2093,Probable Non-Antigen
0.3692,Probable Non-Antigen
0.0765,Probable Non-Antigen
0.6827,Probable Antigen
0.182,Probable Non-Antigen
0.3912,Probable Non-Antigen
0.6305,Probable Antigen
-0.0851,Probable Non-Antigen
-0.1146,Probable Non-Antigen
0.2317,Probable Non-Antigen
0.0999,Probable Non-Antigen
0.352,Probable Non-Antigen
0.6588,Probable Antigen
-0.4005,Probable Non-Antigen
-0.0561,Probable Non-Antigen
0.8763,Probable Antigen
-0.9881,Probable Non-Antigen
-1.0437,Probable Non-Antigen
0.816,Probable Antigen
0.3873,Probable Non-Antigen
0.1417,Probable Non-Antigen
0.9338,Probable Antigen
0.3717,Probable Non-Antigen
-0.402,Probable Non-Antigen
0.6654,Probable Antigen
0.0174,Probable Non-Antigen
0.6952,Probable Antigen
-0.1668,Probable Non-Antigen
0.2787,Probable Non-Antigen
0.0586,Probable Non-Antigen
0.1299,Probable Non-Antigen
-0.4264,Probable Non-Antigen
-0.0127,Probable Non-Antigen
0.06,Probable Non-Antigen
0.1935,Probable Non-Antigen
0.3838,Probable Non-Antigen
0.3129,Probable Non-Antigen
0.1542,Probable Non-Antigen
0.2394,Probable Non-Antigen
0.4661,Probable Non-Antigen
0.3416,Probable Non-Antigen
0.4322,Probable Non-Antigen
0.3692,Probable Non-Antigen
-0.1368,Probable Non-Antigen
0.0334,Probable Non-Antigen
0.5595,Probable Antigen
0.4839,Probable Non-Antigen
1.9067,Probable Antigen
0.3707,Probable Non-Antigen
0.6535,Probable Antigen
0.6755,Probable Antigen
-0.1565,Probable Non-Antigen
1.0654,Probable Antigen
1.1377,Probable Antigen
0.4104,Probable Non-Antigen
0.2399,Probable Non-Antigen
0.671,Probable Antigen
0.8851,Probable Antigen
0.0879,Probable Non-Antigen
0.1534,Probable Non-Antigen
-0.2244,Probable Non-Antigen
0.594,Probable Antigen
-0.2715,Probable Non-Antigen
0.2328,Probable Non-Antigen
-0.0247,Probable Non-Antigen
0.459,Probable Non-Antigen
1.1164,Probable Antigen
0.7576,Probable Antigen
1.0275,Probable Antigen
-0.4207,Probable Non-Antigen
1.8205,Probable Antigen
0.5227,Probable Antigen
0.5655,Probable Antigen
1.4089,Probable Antigen
0.8063,Probable Antigen
1.7237,Probable Antigen
1.3098,Probable Antigen
0.4278,Probable Non-Antigen
0.3542,Probable Non-Antigen
0.4888,Probable Non-Antigen
0.3199,Probable Non-Antigen
0.7669,Probable Antigen
0.663,Probable Antigen
0.734,Probable Antigen
-0.2788,Probable Non-Antigen
0.635,Probable Antigen
0.5844,Probable Antigen
0.8602,Probable Antigen
0.8666,Probable Antigen
-0.0551,Probable Non-Antigen
0.4835,Probable Non-Antigen
0.6241,Probable Antigen
0.3034,Probable Non-Antigen
0.3022,Probable Non-Antigen
0.3919,Probable Non-Antigen
0.4591,Probable Non-Antigen
0.3166,Probable Non-Antigen
1.0337,Probable Antigen
0.4733,Probable Non-Antigen
1.1941,Probable Antigen
0.5052,Probable Antigen
0.7245,Probable Antigen
1.0617,Probable Antigen
0.501,Probable Antigen
0.7305,Probable Antigen
1.6817,Probable Antigen
1.6104,Probable Antigen
-0.1092,Probable Non-Antigen
0.196,Probable Non-Antigen
0.7081,Probable Antigen
0.9866,Probable Antigen
0.2759,Probable Non-Antigen
0.3224,Probable Non-Antigen
-0.7223,Probable Non-Antigen
1.851,Probable Antigen
0.2593,Probable Non-Antigen
0.727,Probable Antigen
1.0441,Probable Antigen
0.6998,Probable Antigen
0.9188,Probable Antigen
-0.3574,Probable Non-Antigen
0.942,Probable Antigen
1.0649,Probable Antigen
0.2945,Probable Non-Antigen
1.245,Probable Antigen
0.8278,Probable Antigen
0.3005,Probable Non-Antigen
0.781,Probable Antigen
-1.0465,Probable Non-Antigen
0.8593,Probable Antigen
0.1534,Probable Non-Antigen
-0.156,Probable Non-Antigen
0.6492,Probable Antigen
1.0797,Probable Antigen
-0.7891,Probable Non-Antigen
0.5939,Probable Antigen
1.4251,Probable Antigen
1.2928,Probable Antigen
-0.4668,Probable Non-Antigen
-0.0308,Probable Non-Antigen
1.2135,Probable Antigen
-0.3701,Probable Non-Antigen
-0.123,Probable Non-Antigen
-0.0798,Probable Non-Antigen
0.6842,Probable Antigen
0.2311,Probable Non-Antigen
0.1584,Probable Non-Antigen
0.5017,Probable Antigen
0.9571,Probable Antigen
0.1453,Probable Non-Antigen
0.0528,Probable Non-Antigen
0.4607,Probable Non-Antigen
-0.2539,Probable Non-Antigen
0.8181,Probable Antigen
0.9552,Probable Antigen
0.3142,Probable Non-Antigen
-0.1646,Probable Non-Antigen
0.2076,Probable Non-Antigen
0.4083,Probable Non-Antigen
0.5402,Probable Antigen
0.1051,Probable Non-Antigen
1.1098,Probable Antigen
0.4894,Probable Non-Antigen
0.2549,Probable Non-Antigen
1.2199,Probable Antigen
0.356,Probable Non-Antigen
0.6316,Probable Antigen
-0.0409,Probable Non-Antigen
1.3016,Probable Antigen
0.1452,Probable Non-Antigen
0.4195,Probable Non-Antigen
1.4374,Probable Antigen
0.6732,Probable Antigen
0.5489,Probable Antigen
0.9308,Probable Antigen
0.6886,Probable Antigen
0.4,Probable Non-Antigen
1.7142,Probable Antigen
-0.1955,Probable Non-Antigen
0.1453,Probable Non-Antigen
0.4885,Probable Non-Antigen
0.8482,Probable Antigen
0.4287,Probable Non-Antigen
0.7162,Probable Antigen
0.4282,Probable Non-Antigen
1.0266,Probable Antigen
1.7997,Probable Antigen
1.6317,Probable Antigen
0.1087,Probable Non-Antigen
0.1313,Probable Non-Antigen
1.3309,Probable Antigen
1.3287,Probable Antigen
1.028,Probable Antigen
-0.3102,Probable Non-Antigen
0.9395,Probable Antigen
1.4776,Probable Antigen
1.3867,Probable Antigen
1.0687,Probable Antigen
0.9386,Probable Antigen
0.9213,Probable Antigen
0.8942,Probable Antigen
0.4826,Probable Non-Antigen
0.5505,Probable Antigen
1.3778,Probable Antigen
0.8518,Probable Antigen
0.727,Probable Antigen
0.4392,Probable Non-Antigen
0.1197,Probable Non-Antigen
-0.6307,Probable Non-Antigen
0.1245,Probable Non-Antigen
1.2324,Probable Antigen
0.4501,Probable Non-Antigen
-0.202,Probable Non-Antigen
0.7406,Probable Antigen
0.5696,Probable Antigen
0.9007,Probable Antigen
0.3558,Probable Non-Antigen
0.408,Probable Non-Antigen
0.0211,Probable Non-Antigen
0.0793,Probable Non-Antigen
1.6266,Probable Antigen
-0.1187,Probable Non-Antigen
-0.2733,Probable Non-Antigen
0.2054,Probable Non-Antigen
0.584,Probable Antigen
0.0624,Probable Non-Antigen
1.2016,Probable Antigen
1.2053,Probable Antigen
0.4911,Probable Non-Antigen
0.3319,Probable Non-Antigen
0.4135,Probable Non-Antigen
0.2806,Probable Non-Antigen
0.7993,Probable Antigen
0.6558,Probable Antigen
0.4491,Probable Non-Antigen
0.1913,Probable Non-Antigen
-0.3275,Probable Non-Antigen
0.7662,Probable Antigen
0.7603,Probable Antigen
0.9216,Probable Antigen
1.3174,Probable Antigen
-0.0937,Probable Non-Antigen
-0.1809,Probable Non-Antigen
0.3294,Probable Non-Antigen
0.1512,Probable Non-Antigen
0.6278,Probable Antigen
0.1907,Probable Non-Antigen
-0.1952,Probable Non-Antigen
-0.7264,Probable Non-Antigen
-0.8524,Probable Non-Antigen
0.0088,Probable Non-Antigen
0.343,Probable Non-Antigen
0.3392,Probable Non-Antigen
0.4852,Probable Non-Antigen
0.9146,Probable Antigen
0.4597,Probable Non-Antigen
0.1103,Probable Non-Antigen
0.314,Probable Non-Antigen
0.4731,Probable Non-Antigen
0.8139,Probable Antigen
0.5279,Probable Antigen
0.0766,Probable Non-Antigen
0.2577,Probable Non-Antigen
0.1685,Probable Non-Antigen
0.5278,Probable Antigen
-0.3858,Probable Non-Antigen
0.3082,Probable Non-Antigen
1.6097,Probable Antigen
-0.6679,Probable Non-Antigen
0.8086,Probable Antigen
-0.1123,Probable Non-Antigen
0.8008,Probable Antigen
0.9002,Probable Antigen
0.1962,Probable Non-Antigen
0.7828,Probable Antigen
1.1141,Probable Antigen
0.1382,Probable Non-Antigen
0.0151,Probable Non-Antigen
0.2171,Probable Non-Antigen
0.664,Probable Antigen
0.5258,Probable Antigen
0.2904,Probable Non-Antigen
0.8826,Probable Antigen
-0.657,Probable Non-Antigen
0.8039,Probable Antigen
0.3409,Probable Non-Antigen
0.8482,Probable Antigen
-0.0391,Probable Non-Antigen
2.3118,Probable Antigen
0.5633,Probable Antigen
2.2348,Probable Antigen
0.1676,Probable Non-Antigen
-0.6165,Probable Non-Antigen
1.5122,Probable Antigen
0.4741,Probable Non-Antigen
0.3079,Probable Non-Antigen
1.933,Probable Antigen
0.0338,Probable Non-Antigen
1.4741,Probable Antigen
0.0462,Probable Non-Antigen
0.7331,Probable Antigen
0.4005,Probable Non-Antigen
0.7273,Probable Antigen
0.4079,Probable Non-Antigen
0.2805,Probable Non-Antigen
-0.1732,Probable Non-Antigen
0.4994,Probable Non-Antigen
0.4525,Probable Non-Antigen
0.4426,Probable Non-Antigen
0.514,Probable Antigen
0.0432,Probable Non-Antigen
0.5014,Probable Antigen
-0.1508,Probable Non-Antigen
0.3671,Probable Non-Antigen
-0.3393,Probable Non-Antigen
0.1826,Probable Non-Antigen
0.7509,Probable Antigen
0.5306,Probable Antigen
-0.3672,Probable Non-Antigen
-0.6255,Probable Non-Antigen
0.666,Probable Antigen
0.7448,Probable Antigen
0.2656,Probable Non-Antigen
0.0358,Probable Non-Antigen
1.443,Probable Antigen
0.2708,Probable Non-Antigen
1.2163,Probable Antigen
0.9364,Probable Antigen
0.2065,Probable Non-Antigen
0.1949,Probable Non-Antigen
1.0883,Probable Antigen
0.2913,Probable Non-Antigen
0.3251,Probable Non-Antigen
1.1707,Probable Antigen
0.9062,Probable Antigen
0.8595,Probable Antigen
1.0686,Probable Antigen
1.1667,Probable Antigen
0.8535,Probable Antigen
0.1775,Probable Non-Antigen
0.9832,Probable Antigen
-0.0697,Probable Non-Antigen
0.5513,Probable Antigen
0.6746,Probable Antigen
0.767,Probable Antigen
0.8929,Probable Antigen
0.3186,Probable Non-Antigen
0.3861,Probable Non-Antigen
0.9434,Probable Antigen
0.8378,Probable Antigen
0.7462,Probable Antigen
0.6015,Probable Antigen
0.5548,Probable Antigen
0.0716,Probable Non-Antigen
0.5675,Probable Antigen
0.5914,Probable Antigen
1.3135,Probable Antigen
-0.2917,Probable Non-Antigen
0.1112,Probable Non-Antigen
0.5562,Probable Antigen
0.8228,Probable Antigen
0.6598,Probable Antigen
0.2265,Probable Non-Antigen
0.8094,Probable Antigen
0.6472,Probable Antigen
0.5704,Probable Antigen
0.6219,Probable Antigen
0.5005,Probable Antigen
0.1688,Probable Non-Antigen
1.1268,Probable Antigen
0.7355,Probable Antigen
0.1604,Probable Non-Antigen
-0.0526,Probable Non-Antigen
0.1252,Probable Non-Antigen
-0.041,Probable Non-Antigen
0.124,Probable Non-Antigen
0.5027,Probable Antigen
0.4008,Probable Non-Antigen
0.9287,Probable Antigen
-0.037,Probable Non-Antigen
1.017,Probable Antigen
0.408,Probable Non-Antigen
0.2278,Probable Non-Antigen
1.054,Probable Antigen
0.8095,Probable Antigen
0.8653,Probable Antigen
0.1821,Probable Non-Antigen
0.5009,Probable Antigen
0.5903,Probable Antigen
0.5194,Probable Antigen
0.3527,Probable Non-Antigen
0.08,Probable Non-Antigen
0.0757,Probable Non-Antigen
0.6342,Probable Antigen
-0.1473,Probable Non-Antigen
0.5978,Probable Antigen
0.4527,Probable Non-Antigen
0.1847,Probable Non-Antigen
1.283,Probable Antigen
